complex_id,latitude,longitude,_type,nearest_subway_distance_km,2023_age,deposit_mean,deposit_std,Cluster
4896,37.3171983,127.0866056,train,0.7180056513521121,24,35550.0,6648.5544189747725,250
4897,37.3260015,127.0978331,train,0.4429641099957091,28,49313.92857142857,6409.323844436101,8
4898,37.3197333,127.1003297,train,0.5735190039195892,21,62250.0,8690.991504617488,25
4899,37.3157242,127.098079,train,0.8215242118396607,21,65991.66666666667,13149.521825618764,25
4900,37.320148,127.0859113,train,0.8545584667309541,23,44932.142857142855,6173.837486698958,250
4901,37.3259221,127.1021737,train,0.4796350226863479,11,9300.0,275.6809750418044,424
4902,37.3236257,127.0900306,train,0.4535042701380498,23,59185.11111111111,6575.416976151125,250
4903,37.3148938,127.0938512,train,0.8744254956325189,11,50913.04347826087,4597.226637182811,424
4904,37.3216045,127.0869889,train,0.7210946729783586,23,52803.57142857143,7846.135266762779,250
4905,37.3240903,127.1018262,train,0.4978981032042936,5,14512.0,964.0572160351652,328
4906,37.325898,127.0994076,train,0.5257404210605086,38,19250.0,2472.7515038919705,288
4907,37.3267607,127.0863589,train,0.8893870281729298,28,40312.5,6745.037858625088,8
4908,37.3246991,127.102612,train,0.4229721989568779,11,10000.0,0.0,424
4909,37.3297524,127.1145481,train,0.8420605171672776,24,38575.0,5829.603569521494,250
4910,37.3290126,127.1180074,train,1.0511222090260008,25,33384.857142857145,4973.591803573291,250
4911,37.3327255,127.1256833,train,1.67741156024118,19,49838.125,9613.636391486913,229
4912,37.3328418,127.116768,train,1.0399488273648367,22,52923.07692307692,7609.878869617861,25
4913,37.3355311,127.1053998,train,0.3419844529348155,26,41346.36363636364,7462.119442452431,250
4914,37.3247,127.1237192,train,1.4434553757991535,19,35576.171875,3260.244627858797,229
4915,37.332901,127.114457,train,0.911224634491214,20,50646.15384615384,9329.75801483536,191
4916,37.3343566,127.1218168,train,1.2904293815294663,19,42111.55555555556,5745.237513705498,229
4917,37.324878,127.1142936,train,0.6101561583198528,24,34223.51851851852,6573.259194877898,250
4918,37.3260968,127.1194225,train,1.0739499088716604,19,34400.05,3821.3476408601855,229
4919,37.321706,127.1146608,train,0.7263428949410816,19,64606.06060606061,7244.348633328751,191
4920,37.328723,127.1100194,train,0.4987194001661463,24,37309.5393258427,8158.532693188296,250
4921,37.3303656,127.1247522,train,1.6567675011234384,25,35735.294117647056,6714.11368969473,457
4922,37.325067,127.1188271,train,1.0114669443001951,19,32428.97142857143,3066.437514212776,191
4923,37.3322771,127.1101478,train,0.8459211865893032,24,35849.25925925926,6855.641655390286,250
4924,37.3278088,127.1162584,train,0.8542066633475285,26,34327.265625,6239.970297146916,250
4925,37.331046,127.1149301,train,0.9661994171600864,22,41865.78947368421,4080.203311641161,25
4926,37.3306222,127.1105501,train,0.7097508508280673,26,38532.50769230769,9530.441015049944,250
4927,37.328014,127.1122992,train,0.5652651783698834,25,37836.58536585366,6676.816460618076,250
4928,37.322796,127.1176536,train,0.932849186703524,19,44841.66666666666,4923.561191075,191
4929,37.3283641,127.1118193,train,0.5605985116485592,24,34491.07142857143,4286.447496803987,250
4930,37.3374556,127.1058356,train,0.2582117214067285,22,60095.0,8740.024472378653,25
4931,37.3235002,127.119641,train,1.091767006026558,19,56687.5,2250.9918448795597,191
4932,37.3346008,127.1046668,train,0.3990256539784103,24,38325.56818181818,5729.075904207707,250
4933,37.3271336,127.1223632,train,1.3497317814026089,19,44893.75,5977.489911183281,229
4934,37.3304268,127.1173799,train,1.0851198743394854,13,45838.88888888889,4205.478064576485,149
4935,37.3291511,127.1108036,train,0.5744590756181097,23,36337.2,6187.332449807789,250
4936,37.331483,127.121774,train,1.4653570011844783,25,17000.0,0.0,457
4937,37.3324382,127.1110544,train,0.842230422809409,19,41400.0,4433.458644845528,191
4938,37.3364631,127.1055218,train,0.2778309615742962,26,39249.05172413793,6214.520309845983,250
4939,37.3240436,127.1162629,train,0.7880920719423924,19,40038.88888888889,4405.629939452323,191
4940,37.328376,127.1164975,train,0.9000488204009663,21,41504.642857142855,7961.488666431316,25
4941,37.3318059,127.1297139,train,2.0414363856051656,24,35511.5306122449,6970.400529805898,457
4942,37.3313189,127.1057114,train,0.7451165357097017,22,51000.0,6182.41233033047,25
4943,37.3304062,127.1197608,train,1.2612058535178954,19,42000.0,0.0,229
4944,37.3347738,127.1067513,train,0.4841664387015543,26,39239.444444444445,4633.173512277712,250
4945,37.3331847,127.132728,train,2.228735702645352,18,25887.5,1236.8595023572518,229
4946,37.3305561,127.1317845,train,2.250992114808016,24,35000.0,0.0,457
4947,37.3227704,127.1147208,train,0.684266884096078,19,36322.72727272727,2894.077023539944,191
4948,37.3307804,127.1218764,train,1.445243375788391,18,35933.10526315789,2351.482012470172,229
4949,37.3219244,127.1162429,train,0.8432320674074159,19,48428.125,5482.0303036375135,191
4950,37.3278679,127.1317686,train,2.182809164045618,18,28623.1,3320.3749138344383,229
4951,37.328939,127.1256453,train,1.6794987447659893,20,34183.333333333336,3682.616823220503,229
4952,37.3263601,127.1147625,train,0.675518596965868,7,19500.0,0.0,328
4953,37.3341359,127.1125387,train,0.7079214881532961,17,50384.61538461538,3775.766181374351,81
4954,37.3239426,127.1208573,train,1.1937959265505431,19,49896.55172413793,5960.254234667505,191
4955,37.3323521,127.1123955,train,0.8851631341458915,19,43454.545454545456,3965.189437180433,191
4956,37.3310887,127.1098145,train,0.7362633678363293,5,38400.0,2547.329756605708,36
4957,37.3346298,127.1055855,train,0.4332731636361232,26,60000.0,0.0,250
4958,37.322832,127.121256,train,1.2441279663815612,19,53307.69230769231,6980.742742056122,191
4959,37.331333,127.1226412,train,1.533820325078579,19,46263.333333333336,4844.381625484653,229
4960,37.3302054,127.1315882,train,2.2234256299396646,25,42000.0,0.0,457
4961,37.3310907,127.1245387,train,1.6716480637801534,19,31244.714285714286,3321.695185407882,229
4962,37.3311267,127.1195108,train,1.2844923571410742,19,34062.5,4279.832273082006,229
4963,37.3332624,127.130569,train,2.046513554472167,19,41166.66666666666,12006.942436218584,229
4964,37.3353603,127.1069047,train,0.4496222070943952,26,34857.142857142855,7471.557790994849,250
4965,37.3254927,127.116356,train,0.7966166407763412,20,49912.5,5522.906843320829,191
4966,37.3309413,127.1056853,train,0.7045174380419784,22,48250.0,9407.44386111339,25
4967,37.3311318,127.1287844,train,2.0029202491798697,19,47666.66666666666,5873.670062235364,229
4968,37.330487,127.1277144,train,1.906423941891539,25,34666.666666666664,516.3977794943218,457
4969,37.3241421,127.1149694,train,0.6731936269878203,19,52625.0,8314.144574157945,191
4970,37.3343156,127.1113103,train,0.6473046770941031,17,47230.769230769234,4530.523261792288,81
4971,37.3266346,127.1125962,train,0.5052575346622084,13,52000.0,6708.203932499368,149
4972,37.3334245,127.1059027,train,0.5636658924904591,15,58500.0,4949.747468305833,81
4973,37.3303116,127.1305915,train,2.1421477572279146,25,46000.0,0.0,457
4974,37.3252418,127.1128277,train,0.4834418120936464,18,3048.0,0.0,81
4975,37.3329172,127.128942,train,1.9277822686317427,17,49000.0,2828.42712474619,229
4976,37.3308781,127.1321323,train,2.278847424304725,24,35875.0,1237.4368670764582,457
4977,37.3308765,127.1327767,train,2.3303138480093697,24,28000.0,0.0,457
4978,37.3304637,127.1268797,train,1.836138109777391,19,49888.88888888889,6253.887679764573,229
4979,37.3329043,127.1281877,train,1.867395033628955,21,44000.0,8485.28137423857,229
4980,37.3356924,127.0966165,train,0.6147425146367864,19,46333.333333333336,6223.610956135779,191
4981,37.322242,127.09778,train,0.2488394164519586,4,49000.0,6693.280212272604,36
4982,37.3356695,127.0944538,train,0.7941932138428845,19,41650.439024390245,4303.4585977372935,191
4983,37.341667,127.0971347,train,0.6629694039464904,16,47454.22222222222,5770.71974210153,81
4984,37.3397122,127.0989621,train,0.4065506049495382,21,48537.74509803922,5418.981390789734,25
4985,37.3422861,127.0986199,train,0.6189830665190722,19,42553.84615384616,9441.099457921147,191
4986,37.3387158,127.0958026,train,0.6402039990031397,21,46564.81308411215,5450.2188343305415,25
4987,37.3357099,127.085475,train,1.5667858638176753,13,77980.64516129032,8571.169478931048,149
4988,37.3371039,127.0937177,train,0.8236257122011827,19,47935.86486486487,5086.007428677682,191
4989,37.3394518,127.0930616,train,0.8927303822857059,25,35950.0,6330.251443136627,250
4990,37.3367567,127.0904508,train,1.1149695232455017,13,68853.57142857143,11680.483315179665,149
4991,37.3414494,127.1004054,train,0.4527317741045797,25,36813.15789473684,7516.267800582357,250
4992,37.3365195,127.0880737,train,1.3267711309074564,13,75500.0,7637.664109102874,149
4993,37.3381656,127.0940972,train,0.7854001184527571,22,39935.71428571428,11588.597638976653,25
4994,37.3424339,127.1000303,train,0.5646685535543176,23,38802.59259259259,7325.668041258233,250
4995,37.3370974,127.0966493,train,0.5669078722955719,19,55527.77777777778,8135.745784937248,191
4996,37.3340548,127.0888962,train,1.3171976982253009,13,73127.77777777778,14885.41673293467,149
4997,37.3384985,127.0860783,train,1.4952323166830102,5,53437.5,8461.309000385227,36
4998,37.3409422,127.1008247,train,0.3853651839688107,20,37167.93103448276,6348.342516701476,191
4999,37.3423871,127.1009918,train,0.5259436644278249,20,39848.333333333336,4185.476693462186,191
5000,37.3318587,127.0901135,train,1.1069603836407818,4,44896.69230769231,3937.980509309867,36
5001,37.3458681,127.0903157,train,1.4255339394664348,5,57606.14864864865,8550.621404451162,36
5002,37.3398666,127.0968369,train,0.5839796694636366,16,56251.0,4905.208724568097,81
5003,37.3415276,127.0994475,train,0.5074569053301079,9,9500.0,500.0,328
5004,37.3416324,127.0938306,train,0.9073880129986936,4,58415.62222222222,10833.937090308753,36
5005,37.3332958,127.0916443,train,1.1264969131249412,3,60612.5,7986.278619384668,36
5006,37.3396877,127.1005034,train,0.29337761761584,20,36500.0,707.1067811865476,191
5007,37.3288072,127.0646426,train,2.1973160698282013,13,53786.11111111111,9730.84646964862,149
5008,37.3201836,127.0803685,train,0.7618996532808763,19,31916.30833333333,7660.546770309416,191
5009,37.3292668,127.0744468,train,1.84071619534492,18,44521.55172413793,5779.057233322264,191
5010,37.3282218,127.0674696,train,1.996889437636136,4,36855.29166666666,4797.264786622792,36
5011,37.3233504,127.0811154,train,1.1172757368489137,19,40742.857142857145,5899.031397489882,191
5012,37.3210317,127.0786475,train,0.865419393745405,16,43606.25,3888.928333995949,81
5013,37.3277899,127.0710475,train,1.795619107822327,8,46425.65789473684,7341.801105614033,424
5014,37.3263304,127.0661529,train,1.899788987295943,13,50968.7027027027,8342.943661378573,149
5015,37.3260827,127.077931,train,1.4303974549418652,19,47682.93913043478,7141.605040107862,191
5016,37.3258929,127.068439,train,1.7358537633204707,13,49009.09090909091,4057.2045907137945,149
5017,37.3256684,127.0747402,train,1.4510040308598031,21,51121.92592592593,4804.052311297892,25
5018,37.3207279,127.0818747,train,0.8369000317059335,19,40842.8,8172.4295245253315,191
5019,37.3284539,127.0698163,train,1.9113339541256968,13,54822.5,7701.238365900711,149
5020,37.332766,127.0648777,train,2.545611570722017,13,54116.12903225807,7513.636348852377,149
5021,37.324543,127.0810869,train,1.2493246661695423,20,36651.25925925926,3683.010386507552,191
5022,37.326376,127.0726962,train,1.591043159130709,21,53604.16666666666,7364.691272295932,25
5023,37.3310151,127.0667395,train,2.2936149186504498,13,54212.5,6914.899372610807,149
5024,37.3241673,127.082851,train,1.0888347416506086,19,37269.230769230766,4267.978564337106,191
5025,37.3272836,127.0685217,train,1.8584726712290704,6,24833.33333333333,2753.785273643052,36
5026,37.3250386,127.0722736,train,1.4739672364762784,25,55000.0,0.0,250
5027,37.3152029,127.0672564,train,1.1546686079799595,21,46040.0,9363.425608741429,25
5028,37.3152265,127.0730436,train,0.6585292290404559,4,48199.756097560974,4935.002780042222,36
5029,37.3189718,127.070249,train,1.0732085404900482,20,57515.51020408164,8321.067905529637,25
5030,37.3142053,127.0780233,train,0.207592138846397,22,52398.65714285714,12200.70582081424,25
5031,37.3182592,127.0591616,train,1.9309267164368025,13,66764.58333333333,14809.793906985196,149
5032,37.3164897,127.0795296,train,0.3543949725730676,19,63382.857142857145,7393.219696383412,191
5033,37.3125615,127.0832314,train,0.2899817009156597,4,65759.18705035972,7823.32408236664,36
5034,37.3212106,127.0637608,train,1.6895771426395745,13,62438.769230769234,9923.118761837855,149
5035,37.3149322,127.0625359,train,1.5634188309566477,16,43999.68571428571,6939.76848493022,81
5036,37.31456,127.0699552,train,0.9074491752104168,12,62593.333333333336,5416.754193121615,424
5037,37.317459,127.0765611,train,0.5551837560392224,22,68858.11538461539,12753.49522203942,25
5038,37.3202979,127.0669953,train,1.3937225268327724,13,56036.15384615384,9259.074717021382,149
5039,37.3173205,127.0648919,train,1.4160552879448138,13,59424.79661016949,8404.129620731539,149
5040,37.3154921,127.0606429,train,1.7373387139805956,13,42070.90909090909,5141.527894596031,149
5041,37.3179255,127.0726464,train,0.8336860828326834,21,58710.16949152543,9025.780984744222,25
5042,37.3224965,127.0612963,train,1.950080049565092,11,45209.73333333333,5637.73161346428,149
5043,37.3127195,127.0765568,train,0.3207381440224201,22,57465.79166666666,8701.301484843623,25
5044,37.3194246,127.0682378,train,1.2485748248410855,17,52216.66666666666,7708.761249383717,81
5045,37.3187961,127.063782,train,1.565622774505213,13,67393.33333333333,10785.773458167434,149
5046,37.3157218,127.0712638,train,0.825273457377839,5,47465.08,5384.135275046497,36
5047,37.3082513,127.0743003,train,0.7633055772318652,14,61128.04878048781,9835.357446354505,149
5048,37.3040375,127.0780095,train,1.044038236433486,22,41545.454545454544,2841.254524453462,25
5049,37.3137271,127.0874851,train,0.6545675266332025,25,33770.23809523809,5594.81321246623,250
5050,37.3126592,127.0907491,train,0.9447711640353128,6,25870.83333333333,3173.3577288673773,328
5051,37.3074589,127.0780755,train,0.6774804791888791,21,45933.92857142857,6831.884520679203,25
5052,37.3031646,127.0768875,train,0.9052875400897968,22,45775.29032258064,5385.777035820354,25
5053,37.3121311,127.0896526,train,0.8553498833959483,21,42693.375,6198.492046866181,25
5054,37.3102944,127.0883277,train,0.8023600482763712,21,48442.307692307695,7935.145774435305,25
5055,37.310953,127.085487,train,0.545094120441016,21,42175.76271186441,6291.159972913782,25
5056,37.302053,127.0767861,train,0.819594953947747,22,42754.47368421053,6134.08892418626,25
5057,37.3028137,127.0799127,train,1.096414625889636,22,49377.77777777778,7655.796362803674,25
5058,37.2971658,127.0716591,train,0.2123151183721135,11,54374.206349206346,7115.064958598718,424
5059,37.3004113,127.0781635,train,0.837962679702537,21,50264.705882352944,8047.188527416629,25
5060,37.3029229,127.0843442,train,1.2171032246080176,6,40323.63636363636,4393.529382273487,328
5061,37.297986,127.0671852,train,0.1941108821024219,12,55444.30555555556,6305.979462045797,424
5062,37.3052586,127.0804777,train,0.8986757533284404,21,48705.882352941175,5976.6703301499,25
5063,37.3093743,127.0815515,train,0.4587368470952818,22,38493.333333333336,5691.237283594999,25
5064,37.3043444,127.0900258,train,1.3304345425081685,20,39640.12345679013,5714.665452549947,191
5065,37.3098515,127.0792997,train,0.3937608304528445,26,32247.581818181818,4741.234480170709,250
5066,37.3108047,127.084365,train,0.4705674020716283,7,38733.333333333336,3636.7625254705104,328
5067,37.3085064,127.0871765,train,0.8245964811077704,21,45182.8125,6899.679859041148,25
5068,37.3128062,127.0927932,train,1.1179377625974412,26,35308.01526717557,7792.690896933468,250
5069,37.3060614,127.0883475,train,1.0891230277349269,22,39769.29824561404,6964.1797434261325,25
5070,37.3047341,127.0794111,train,0.9583152334616604,22,40889.28571428572,5453.1227401414335,25
5071,37.3099008,127.0902072,train,0.9720211972180356,21,40006.25,4378.240735213621,25
5072,37.301071,127.075463,train,0.6608021395906407,12,61204.545454545456,3775.4189011006297,424
5073,37.3082806,127.0806742,train,0.5643132107894844,21,47509.375,7526.484822965004,25
5074,37.3090897,127.0838967,train,0.5792957333717353,20,50607.69230769231,7702.567004676976,191
5075,37.3087697,127.0776134,train,0.553225709062086,25,37082.17391304348,6818.580359310012,250
5076,37.3039525,127.0835665,train,1.087401182496333,21,49289.47368421053,6789.116677680382,25
5077,37.3011043,127.074235,train,0.577631003535215,12,62142.857142857145,3370.8511332655094,424
5078,37.3051209,127.0873787,train,1.1174258091996574,21,53459.25925925926,7443.286043308233,25
5079,37.3087402,127.0763917,train,0.6071209730944328,26,28250.0,3093.451865545097,250
5080,37.301813,127.0733479,train,0.5817164440623277,22,40258.333333333336,4351.593967329348,25
5081,37.3068832,127.082685,train,0.7529543079578114,17,56400.49056603773,5831.919339102174,81
5082,37.3017206,127.0785388,train,0.930174139163704,22,36554.77777777778,4196.096742425617,25
5083,37.3052511,127.0740785,train,0.9419434573313596,5,50028.05555555556,6319.096619088609,36
5084,37.3075222,127.0866082,train,0.8654907697561368,22,46938.46153846154,8137.315124529555,25
5085,37.3046858,127.0848352,train,1.0489724492830916,22,45522.82352941176,10967.442980449532,25
5086,37.3072931,127.0735193,train,0.8888633443899219,22,42073.333333333336,6623.278586779756,25
5087,37.3041874,127.0821905,train,1.0338336088526685,22,45137.0,8379.500714885658,25
5088,37.3034653,127.0819781,train,1.109959610056488,21,45611.11111111111,6762.84785509116,25
5089,37.3077944,127.0888082,train,0.9862561592842144,4,50774.41860465116,6515.479481067919,36
5090,37.3102142,127.0805574,train,0.3493669160210108,23,56033.333333333336,13834.859353579755,25
5091,37.3108591,127.0917291,train,1.0646698161561237,24,39833.333333333336,3752.776749732568,250
5092,37.3068572,127.0758849,train,0.8110485470683988,22,49000.0,0.0,25
5093,37.3078822,127.0760881,train,0.7025102707038431,24,34666.666666666664,4163.331998932265,250
5094,37.6794874,126.8152001,train,2.669325042459515,13,59239.68253968254,12131.730452353497,52
5095,37.6812578,126.8105262,train,2.3556729580744054,13,44000.54945054945,6813.045062824917,52
5096,37.6832616,126.8119693,train,2.568903093799673,13,45193.125,8758.336873762268,52
5097,37.6775419,126.8114411,train,2.291703322922291,9,39381.25,6387.406228926835,52
5098,37.6790045,126.8122084,train,2.402135757865588,13,44000.0,11441.66791625602,52
5099,37.682392,126.8159951,train,2.8467170870542358,13,51500.319727891154,12580.805001241606,52
5100,37.6759022,126.8112818,train,2.238880631111304,13,50667.94871794872,9418.143495744102,52
5101,37.6705987,126.8075763,train,1.7948612604574965,20,30123.09523809524,4142.317301324805,9
5102,37.668263,126.8065101,train,1.538589430776305,21,25946.774193548383,3649.8158739830287,9
5103,37.6920762,126.7824695,train,1.5716651763848508,28,25156.666666666668,4766.931228089339,79
5104,37.683663,126.7801628,train,0.9248520070119932,21,34929.166666666664,5966.098365778503,9
5105,37.6908904,126.7816025,train,1.425010320472779,28,27730.76923076923,3370.307754341487,79
5106,37.6943542,126.7822615,train,1.7484857107853549,28,19569.444444444445,2003.257268185912,79
5107,37.687218,126.781725,train,1.191429759654562,27,30638.88888888889,4929.742499473082,79
5108,37.6771343,126.7876193,train,0.5460391111756705,16,29734.615384615383,3763.35172941837,9
5109,37.6811081,126.7835607,train,1.002491036240627,16,28614.0,2457.3947012941803,9
5110,37.6955271,126.7797893,train,1.6541101220903929,28,16391.275229357798,2101.128981671872,79
5111,37.6897144,126.7818756,train,1.357118596827103,28,30129.06976744186,3863.893184682472,79
5112,37.6928818,126.784098,train,1.7367298711761765,28,16791.196721311477,2250.9240385500366,79
5113,37.6887278,126.7835396,train,1.4138384057399198,28,23816.071428571428,3698.174063252891,79
5114,37.697905,126.780819,train,1.789060082073003,28,15734.266666666666,2878.1058069563805,79
5115,37.6827414,126.7850703,train,1.1605139215760936,13,40200.0,6537.802164554779,361
5116,37.6887947,126.7797693,train,1.1491258787669203,27,29611.904761904763,3834.054797531745,79
5117,37.6786491,126.7842218,train,0.7230942716716657,5,40070.0,6755.849317443371,238
5118,37.6861097,126.7817098,train,1.1362288316420466,19,32433.33333333333,6690.540586031396,9
5119,37.6887001,126.7783443,train,1.0495775663068496,28,25022.58064516129,3640.760879946147,79
5120,37.6486221,126.7776701,train,0.3985359060460859,29,31400.81395348837,5478.927985597755,349
5121,37.6500565,126.7760593,train,0.2756926973088197,29,29749.35064935065,7381.834449237775,349
5122,37.6473346,126.7759266,train,0.5618171337574761,29,44966.851851851854,6052.691222443269,349
5123,37.6491885,126.7788898,train,0.3536638842945076,27,24534.745762711864,4465.734042427655,79
5124,37.6616746,126.7488715,train,1.440554736851973,4,53978.50588235294,12059.840932797151,238
5125,37.6632094,126.7484755,train,1.365017415125093,4,55055.454545454544,15537.139788309954,238
5126,37.649329,126.7743541,train,0.4301296068357488,29,47116.66666666666,5047.457074276775,349
5127,37.6639223,126.7494379,train,1.250596208860623,4,54267.32558139535,10963.161385209083,238
5128,37.6603722,126.7575967,train,1.1276196689969622,4,53537.857142857145,18856.94240113112,238
5129,37.6519187,126.7807369,train,0.276255585541232,31,26559.39010989011,9450.60969219213,349
5130,37.656192,126.793551,train,0.2413013584984392,29,44192.42424242424,5443.621831833896,349
5131,37.6558174,126.7806472,train,0.4819536329834139,30,44058.0,11115.61333036306,349
5132,37.6591579,126.7914606,train,0.2831973581293528,29,31340.5,9334.078529774644,349
5133,37.6540744,126.7857982,train,0.7493489636971471,30,50680.85106382979,11038.266213453766,349
5134,37.6551628,126.7788529,train,0.3462334751774474,30,50865.11627906977,6301.4693570298205,349
5135,37.6542635,126.7881605,train,0.7092561810973022,31,51200.51470588235,6660.488538158796,349
5136,37.6502467,126.7795338,train,0.2754136196993398,25,14904.473684210529,1209.3274710891285,290
5137,37.6569478,126.7837245,train,0.7528675242788935,31,41152.57731958763,10049.85326161019,349
5138,37.6553777,126.7913299,train,0.4209531947346961,28,29556.19266055046,9774.685343497767,349
5139,37.6582678,126.7890418,train,0.4770605633244804,29,36317.91666666666,8800.816199656818,349
5140,37.6570205,126.7866724,train,0.698892112085841,30,53300.0,7044.944996236664,349
5141,37.6528262,126.7834775,train,0.5202639407489266,31,50333.40909090909,9247.616649127373,349
5142,37.6532718,126.7922462,train,0.5857308530515043,29,24570.964912280702,3731.716073857941,349
5143,37.6501043,126.7887238,train,0.7809123557132797,31,17210.87962962963,2761.431958606091,349
5144,37.6429789,126.7932556,train,0.4744270078523392,7,55876.36440677966,13257.272523742213,238
5145,37.6468513,126.7818102,train,0.6762832536069292,28,28450.0,5527.205442174191,349
5146,37.6528597,126.7963784,train,0.6215109715452618,29,25688.42857142857,4512.068723046081,349
5147,37.6508193,126.7909781,train,0.8801655038830336,30,23868.014705882357,3366.818013658288,349
5148,37.6539999,126.7945296,train,0.4714050968683772,29,24880.76923076923,5075.505611418282,349
5149,37.6523552,126.7903479,train,0.7477631211065372,30,33620.68965517241,5002.312273221029,349
5150,37.6412111,126.7840381,train,0.3982536286375182,29,29418.0,5146.57365712017,349
5151,37.6437622,126.7834611,train,0.3948256156071695,29,27011.875,4902.0548762221815,349
5152,37.647889,126.782724,train,0.6575295234388602,29,19870.58823529412,2739.784542708324,349
5153,37.6514912,126.7877532,train,0.8956318871313247,31,27887.45283018868,3723.662591950801,349
5154,37.6514437,126.7928538,train,0.768735627972077,29,24821.12068965517,6659.190657523528,349
5155,37.6690041,126.7957332,train,0.9142090878537076,17,43518.181818181816,5067.83389042193,9
5156,37.6718769,126.7996928,train,1.1849076751017356,17,23964.74358974359,2844.450726133243,9
5157,37.6658878,126.7987004,train,0.9287743612430356,17,31230.508474576272,3984.7556164968014,9
5158,37.6644875,126.7953334,train,0.6990324792607299,25,22536.59574468085,6174.067088675466,290
5159,37.6713313,126.8017247,train,1.3672613145070678,17,29831.603773584902,3267.9759928716567,9
5160,37.6658166,126.7948825,train,0.8434071665469839,23,24868.96551724138,2906.194547646195,290
5161,37.6732108,126.8030628,train,1.483469907762564,17,35684.21052631579,2834.3651372034174,9
5162,37.6659664,126.8057937,train,1.3165995398017876,21,25048.081632653066,3732.14319480518,9
5163,37.6691465,126.798811,train,1.1619731790978651,17,44154.83870967742,7208.783471556411,9
5164,37.6659181,126.7961693,train,0.8670166958890478,20,25980.0,2523.9424942509504,9
5165,37.6646758,126.7970308,train,0.7506353129616772,25,23203.125,3485.3248892080824,290
5166,37.6672108,126.795455,train,0.9916909586840592,17,31017.944444444445,3077.942713838775,9
5167,37.6704944,126.7886321,train,0.2942877747820204,21,46600.0,8203.657720797473,9
5168,37.6592883,126.8016696,train,0.6452030134420413,22,24975.0,4454.375190005141,9
5169,37.6622414,126.7981552,train,0.551194215561048,25,23629.166666666668,7828.671928664955,290
5170,37.6966326,126.8384838,train,4.832369733184049,34,6062.727272727273,599.1198450598918,61
5171,37.6986184,126.8480592,train,5.055834006580223,18,22928.571428571428,2187.627547301937,252
5172,37.6984703,126.8453898,train,5.024293752216764,19,21157.894736842107,2236.3948641293414,252
5173,37.6995788,126.8466051,train,5.152854931395852,19,20000.0,0.0,252
5174,37.7134718,126.7934081,train,2.679156071048097,19,16225.0,2658.8189449111014,309
5175,37.5295967,126.7891416,train,2.7880956136461097,28,22305.555555555555,4246.586479989092,382
5176,37.5327746,126.7876839,train,3.1628731569588395,17,25018.42105263158,3796.951685926904,116
5177,37.5238867,126.7871398,train,2.245807511907395,32,12000.0,0.0,497
5178,37.5276267,126.7862556,train,2.659794173038595,40,15000.0,0.0,336
5179,37.5280476,126.7898229,train,2.606191114280436,37,10000.0,0.0,306
5180,37.5241234,126.7879649,train,2.2421104515128776,33,13125.0,1250.0,497
5181,37.531213,126.7867476,train,3.0205102073686256,17,36736.84210526316,4315.24565108868,116
5182,37.531123,126.7830059,train,3.07403100020423,17,30781.25,3975.606060512925,116
5183,37.5274496,126.7868753,train,2.621758595345677,15,25750.0,1500.0,116
5184,37.5300893,126.7843232,train,2.948195119149367,24,25377.272727272728,3721.247347084284,382
5185,37.5263953,126.7850759,train,2.53362142541469,25,18825.0,1378.8582233137677,382
5186,37.5286247,126.7888775,train,2.6902235090423803,40,9000.0,0.0,336
5187,37.5234917,126.7968625,train,2.0143639500165134,34,12000.0,0.0,497
5188,37.5301242,126.7874114,train,2.887331708850864,29,20000.0,3807.886552931954,346
5189,37.5241739,126.7872261,train,2.2721069961958427,22,20200.0,2070.4266871026043,116
5190,37.5261783,126.7838018,train,2.519785377838615,16,29500.0,707.1067811865476,116
5191,37.5286877,126.7881339,train,2.715829228597132,14,24000.0,1414.213562373095,116
5192,37.5245041,126.7869412,train,2.315755305705496,21,25666.666666666668,1154.700538379251,116
5193,37.5236304,126.7875409,train,2.2056264708302056,32,10000.0,0.0,497
5194,37.5297457,126.7807636,train,2.9525530427546363,10,9000.0,0.0,226
5195,37.5232736,126.7972083,train,1.989709919449488,34,7000.0,0.0,497
5196,37.5288617,126.7877555,train,2.744390726258173,18,22833.33333333333,2886.7513459481293,116
5197,37.5100057,126.8006981,train,0.5936816826208481,13,39040.90909090909,3199.5028022832207,121
5198,37.5201994,126.7997823,train,1.6618969061298536,33,16500.0,2915.4759474226507,497
5199,37.5093573,126.8062621,train,0.5411988846461624,16,38636.36363636364,2409.679213340458,321
5200,37.5115531,126.8011232,train,0.7633505252968878,13,52200.0,3033.15017762062,121
5201,37.5168251,126.8021057,train,1.3403446987414724,4,33000.0,0.0,226
5202,37.5216019,126.7969667,train,1.8040886465578552,23,29250.0,1060.6601717798212,382
5203,37.5209054,126.7979713,train,1.7272520058265628,30,14500.0,2121.3203435596424,346
5204,37.5173163,126.8017017,train,1.3819621385682066,4,33000.0,0.0,226
5205,37.5201466,126.8003054,train,1.6627139066368468,31,14500.0,2121.3203435596424,346
5206,37.5204075,126.8134085,train,1.5939754611370542,33,11636.363636363636,3294.623719720578,497
5207,37.5165569,126.8069163,train,1.2043108822190236,34,12000.0,0.0,497
5208,37.5144551,126.8069142,train,0.9834570298797656,29,23000.0,0.0,346
5209,37.5164329,126.8075478,train,1.1757526444066533,34,15000.0,0.0,497
